trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5875,False,"{'a': 0.0005, 'e': 0.05299805840336214}",30,2,45.55386129528298,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
5876,False,"{'a': 0.0005, 'e': 0.052971565997813774}",25,14,18.0122414631328,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5877,False,"{'a': 0.0005, 'e': 0.05294508683515718}",20,10,19.635611772729668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5878,False,"{'a': 0.0005, 'e': 0.05291862090877257}",20,3,24.55884456916392,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5879,False,"{'a': 0.0005, 'e': 0.05289216821204346}",20,3,25.51960365994068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5880,False,"{'a': 0.0005, 'e': 0.05286572873835669}",25,13,19.67910763015719,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5881,False,"{'a': 0.0005, 'e': 0.05283930248110237}",20,8,24.22817415549491,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5882,False,"{'a': 0.0005, 'e': 0.05281288943367395}",25,15,24.18374245239377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5883,False,"{'a': 0.0005, 'e': 0.05278648958946817}",20,0,32.861715041513236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5884,False,"{'a': 0.0005, 'e': 0.05276010294188505}",20,7,24.23764683245921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5885,False,"{'a': 0.0005, 'e': 0.052733729484327946}",20,0,5.354608139035827,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
5886,False,"{'a': 0.0005, 'e': 0.052707369210203484}",20,10,17.1989163595161,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5887,False,"{'a': 0.0005, 'e': 0.052681022112921604}",20,6,24.06563390728553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5888,False,"{'a': 0.0005, 'e': 0.052654688185895526}",25,13,9.194027310849632,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5889,False,"{'a': 0.0005, 'e': 0.05262836742254177}",30,18,22.251542505272567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5890,False,"{'a': 0.0005, 'e': 0.05260205981628014}",25,16,14.963102856378814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5891,False,"{'a': 0.0005, 'e': 0.05257576536053374}",25,11,21.324162340315823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5892,False,"{'a': 0.0005, 'e': 0.05254948404872895}",30,21,17.11511331166996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5893,False,"{'a': 0.0005, 'e': 0.052523215874295454}",20,10,18.8499618477668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5894,False,"{'a': 0.0005, 'e': 0.05249696083066619}",25,13,24.658579955347555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5895,False,"{'a': 0.0005, 'e': 0.052470718911277414}",30,14,27.606514040976823,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5896,False,"{'a': 0.0005, 'e': 0.052444490109568635}",25,16,21.37283419378003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5897,False,"{'a': 0.0005, 'e': 0.05241827441898266}",35,9,0.6688966155500404,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
5898,False,"{'a': 0.0005, 'e': 0.05239207183296556}",25,20,9.69675924844428,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5899,False,"{'a': 0.0005, 'e': 0.0523658823449667}",20,11,17.657050091264345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5900,False,"{'a': 0.0005, 'e': 0.05233970594843869}",25,4,35.48427895354917,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5901,False,"{'a': 0.0005, 'e': 0.05231354263683744}",20,8,15.621767756018162,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
5902,False,"{'a': 0.0005, 'e': 0.052287392403622124}",25,8,-14.134699429077902,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
5903,False,"{'a': 0.0005, 'e': 0.05226125524225518}",30,20,19.524395231424386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5904,False,"{'a': 0.0005, 'e': 0.05223513114620232}",30,13,33.288401707023716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5905,False,"{'a': 0.0005, 'e': 0.05220902010893252}",20,8,10.351369732432133,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5906,False,"{'a': 0.0005, 'e': 0.052182922123918014}",35,25,4.557971834112185,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
5907,False,"{'a': 0.0005, 'e': 0.05215683718463431}",20,6,25.878044785428983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5908,False,"{'a': 0.0005, 'e': 0.05213076528456018}",20,13,1.1355419178527382,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
5909,False,"{'a': 0.0005, 'e': 0.05210470641717763}",20,11,18.498290779373946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5910,False,"{'a': 0.0005, 'e': 0.05207866057597197}",25,7,29.580635135974287,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5911,False,"{'a': 0.0005, 'e': 0.05205262775443172}",20,12,16.142645118428543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5912,False,"{'a': 0.0005, 'e': 0.052026607946048686}",30,13,31.302798608468095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5913,False,"{'a': 0.0005, 'e': 0.052000601144317905}",20,12,16.465820180787638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5914,False,"{'a': 0.0005, 'e': 0.05197460734273768}",20,9,17.150939814759212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5915,False,"{'a': 0.0005, 'e': 0.051948626534809555}",25,10,-14.049950435934297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
5916,False,"{'a': 0.0005, 'e': 0.05192265871403834}",20,2,32.72129672886059,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5917,False,"{'a': 0.0005, 'e': 0.051896703873932075}",20,14,12.306960372775865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5918,False,"{'a': 0.0005, 'e': 0.05187076200800205}",25,10,-17.536458395598927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
5919,False,"{'a': 0.0005, 'e': 0.051844833109762796}",20,3,31.50110893671752,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5920,False,"{'a': 0.0005, 'e': 0.05181891717273209}",30,11,22.727950984651663,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
5921,False,"{'a': 0.0005, 'e': 0.05179301419043095}",20,11,17.70038130210414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5922,False,"{'a': 0.0005, 'e': 0.05176712415638362}",20,9,21.973524417063736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5923,False,"{'a': 0.0005, 'e': 0.051741247064117604}",20,0,30.249398304765023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5924,False,"{'a': 0.0005, 'e': 0.05171538290716362}",30,13,31.140752056219068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5925,False,"{'a': 0.0005, 'e': 0.051689531679055635}",20,3,28.779421628873095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5926,False,"{'a': 0.0005, 'e': 0.051663693373330835}",20,6,26.20353081584143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5927,False,"{'a': 0.0005, 'e': 0.05163786798352965}",20,8,22.305883133332642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5928,False,"{'a': 0.0005, 'e': 0.05161205550319573}",20,11,15.57604682242826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5929,False,"{'a': 0.0005, 'e': 0.05158625592587596}",20,16,6.901583511269429,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5930,False,"{'a': 0.0005, 'e': 0.05156046924512043}",30,14,29.131006383912773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5931,False,"{'a': 0.0005, 'e': 0.051534695454482485}",25,18,12.940625344000424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5932,False,"{'a': 0.0005, 'e': 0.05150893454751867}",25,14,-25.1663703427078,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
5933,False,"{'a': 0.0005, 'e': 0.051483186517788763}",25,20,9.49412461590839,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5934,False,"{'a': 0.0005, 'e': 0.05145745135885575}",20,16,8.760199024334032,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5935,False,"{'a': 0.0005, 'e': 0.05143172906428585}",30,3,44.25148356646769,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
5936,False,"{'a': 0.0005, 'e': 0.05140601962764848}",25,16,3.2925181830141215,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5937,False,"{'a': 0.0005, 'e': 0.05138032304251629}",20,10,18.622541404699387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5938,False,"{'a': 0.0005, 'e': 0.05135463930246512}",25,6,5.786680800725274,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
5939,False,"{'a': 0.0005, 'e': 0.05132896840107405}",30,17,28.230772064099117,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5940,False,"{'a': 0.0005, 'e': 0.051303310331925346}",20,11,-26.267452309910304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
5941,False,"{'a': 0.0005, 'e': 0.05127766508860449}",20,0,27.43389100484809,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5942,False,"{'a': 0.0005, 'e': 0.05125203266470017}",25,11,27.555037866771947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5943,False,"{'a': 0.0005, 'e': 0.05122641305380429}",20,16,7.146929800463253,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5944,False,"{'a': 0.0005, 'e': 0.05120080624951194}",30,10,23.194037354496768,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
5945,False,"{'a': 0.0005, 'e': 0.05117521224542142}",25,20,11.21600418401087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5946,False,"{'a': 0.0005, 'e': 0.05114963103513422}",30,15,29.24629176894811,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5947,False,"{'a': 0.0005, 'e': 0.05112406261225505}",35,5,36.22544786698194,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
5948,False,"{'a': 0.0005, 'e': 0.0510985069703918}",20,8,22.598260444822202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5949,False,"{'a': 0.0005, 'e': 0.05107296410315555}",25,13,11.901622284142753,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5950,False,"{'a': 0.0005, 'e': 0.0510474340041606}",20,10,19.862743518405388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5951,False,"{'a': 0.0005, 'e': 0.051021916667024415}",25,15,17.11516682998412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5952,False,"{'a': 0.0005, 'e': 0.05099641208536766}",20,8,21.502720030122557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5953,False,"{'a': 0.0005, 'e': 0.050970920252814196}",20,14,11.30758026531357,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5954,False,"{'a': 0.0005, 'e': 0.05094544116299106}",30,15,29.089974491729308,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5955,False,"{'a': 0.0005, 'e': 0.05091997480952848}",30,17,21.966331235622796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5956,False,"{'a': 0.0005, 'e': 0.05089452118605987}",30,16,27.74445263289889,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5957,False,"{'a': 0.0005, 'e': 0.050869080286221814}",20,8,21.538298158639453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5958,False,"{'a': 0.0005, 'e': 0.0508436521036541}",25,11,14.76677065001624,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
5959,False,"{'a': 0.0005, 'e': 0.05081823663199968}",30,13,29.805701820081488,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5960,False,"{'a': 0.0005, 'e': 0.05079283386490468}",25,7,34.88851151180235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5961,False,"{'a': 0.0005, 'e': 0.050767443796018406}",20,9,18.404343405189447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5962,False,"{'a': 0.0005, 'e': 0.05074206641899335}",25,11,23.040979540556425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5963,False,"{'a': 0.0005, 'e': 0.05071670172748516}",20,11,5.70580741073358,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5964,False,"{'a': 0.0005, 'e': 0.05069134971515267}",35,26,19.277511196858526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5965,False,"{'a': 0.0005, 'e': 0.05066601037565787}",25,11,25.73642407052681,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5966,False,"{'a': 0.0005, 'e': 0.05064068370266593}",20,6,24.451136150937046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5967,False,"{'a': 0.0005, 'e': 0.05061536968984518}",20,6,13.814315231197837,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
5968,False,"{'a': 0.0005, 'e': 0.05059006833086711}",20,10,17.701795162298357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5969,False,"{'a': 0.0005, 'e': 0.05056477961940639}",25,0,35.68475710336922,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
5970,False,"{'a': 0.0005, 'e': 0.05053950354914084}",25,7,-7.956285651249857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
5971,False,"{'a': 0.0005, 'e': 0.05051424011375144}",20,11,18.010054210212573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5972,False,"{'a': 0.0005, 'e': 0.05048898930692233}",20,10,20.198100021899112,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5973,False,"{'a': 0.0005, 'e': 0.05046375112234081}",20,14,12.51511803259676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5974,False,"{'a': 0.0005, 'e': 0.050438525553697336}",35,8,31.702374475119928,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
5975,False,"{'a': 0.0005, 'e': 0.05041331259468551}",25,8,31.04091514865396,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5976,False,"{'a': 0.0005, 'e': 0.050388112239002095}",20,11,15.48863263517487,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5977,False,"{'a': 0.0005, 'e': 0.050362924480347}",25,18,15.565329642590072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5978,False,"{'a': 0.0005, 'e': 0.05033774931242329}",20,9,19.40584343945248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5979,False,"{'a': 0.0005, 'e': 0.050312586728937174}",25,5,33.87991204044574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5980,False,"{'a': 0.0005, 'e': 0.050287436723598}",30,13,8.353133718661027,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
5981,False,"{'a': 0.0005, 'e': 0.050262299290118266}",25,17,18.967219735329927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5982,False,"{'a': 0.0005, 'e': 0.05023717442221362}",30,12,33.52363258083008,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5983,False,"{'a': 0.0005, 'e': 0.050212062113602844}",20,7,23.76136316631318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5984,False,"{'a': 0.0005, 'e': 0.050186962358007854}",20,0,33.40975559280134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5985,False,"{'a': 0.0005, 'e': 0.05016187514915371}",25,19,8.822427380890849,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5986,False,"{'a': 0.0005, 'e': 0.05013680048076862}",20,8,18.420546227247666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5987,False,"{'a': 0.0005, 'e': 0.05011173834658391}",30,16,27.00202967257262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5988,False,"{'a': 0.0005, 'e': 0.05008668874033405}",20,10,19.000890719647117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5989,False,"{'a': 0.0005, 'e': 0.050061651655756635}",25,5,37.061852150868404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5990,False,"{'a': 0.0005, 'e': 0.05003662708659239}",20,9,17.463614310754455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5991,False,"{'a': 0.0005, 'e': 0.05001161502658519}",25,13,20.812471995477893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5992,False,"{'a': 0.0005, 'e': 0.04998661546948199}",25,13,9.461428837006892,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5993,False,"{'a': 0.0005, 'e': 0.04996162840903293}",25,1,41.26418211370485,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5994,False,"{'a': 0.0005, 'e': 0.04993665383899123}",25,12,10.521059224582967,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
5995,False,"{'a': 0.0005, 'e': 0.049911691753113246}",25,20,10.188459342280645,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5996,False,"{'a': 0.0005, 'e': 0.049886742145158466}",20,9,13.577486743947475,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
5997,False,"{'a': 0.0005, 'e': 0.04986180500888948}",20,3,18.844615552964697,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5998,False,"{'a': 0.0005, 'e': 0.04983688033807201}",25,15,20.903339226416023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5999,False,"{'a': 0.0005, 'e': 0.04981196812647488}",35,21,1.6764070801625894,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
6000,False,"{'a': 0.0005, 'e': 0.04978706836787004}",20,13,14.86607388645894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6001,False,"{'a': 0.0005, 'e': 0.04976218105603255}",25,2,24.13339836514616,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
6002,False,"{'a': 0.0005, 'e': 0.049737306184740586}",20,11,17.544265162882017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6003,False,"{'a': 0.0005, 'e': 0.04971244374777543}",30,18,13.816980737610976,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6004,False,"{'a': 0.0005, 'e': 0.04968759373892146}",35,21,24.348136130772513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6005,False,"{'a': 0.0005, 'e': 0.04966275615196619}",20,9,15.828009490868387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6006,False,"{'a': 0.0005, 'e': 0.04963793098070022}",20,10,18.17164754357197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6007,False,"{'a': 0.0005, 'e': 0.04961311821891725}",25,14,20.69849609245938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6008,False,"{'a': 0.0005, 'e': 0.049588317860414094}",20,12,17.57235039067191,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6009,False,"{'a': 0.0005, 'e': 0.04956352989899066}",20,10,4.9388351873434555,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
6010,False,"{'a': 0.0005, 'e': 0.04953875432844996}",25,14,22.203502472864223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6011,False,"{'a': 0.0005, 'e': 0.0495139911425981}",20,13,13.890891406101803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6012,False,"{'a': 0.0005, 'e': 0.04948924033524428}",25,0,38.60248601387106,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6013,False,"{'a': 0.0005, 'e': 0.049464501900200804}",30,18,20.826873038388715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6014,False,"{'a': 0.0005, 'e': 0.04943977583128306}",20,12,16.865517365801267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6015,False,"{'a': 0.0005, 'e': 0.04941506212230953}",25,10,28.471788720718713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6016,False,"{'a': 0.0005, 'e': 0.04939036076710179}",20,5,31.384349337024474,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6017,False,"{'a': 0.0005, 'e': 0.0493656717594845}",35,21,24.844458141792426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6018,False,"{'a': 0.0005, 'e': 0.049340995093285406}",20,10,18.299072681851317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6019,False,"{'a': 0.0005, 'e': 0.04931633076233534}",20,0,36.65921482467181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6020,False,"{'a': 0.0005, 'e': 0.04929167876046822}",20,9,20.046445183021483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6021,False,"{'a': 0.0005, 'e': 0.04926703908152105}",30,17,27.422746760357157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6022,False,"{'a': 0.0005, 'e': 0.04924241171933391}",20,0,17.5423380336044,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
6023,False,"{'a': 0.0005, 'e': 0.049217796667749954}",25,14,21.015316731376345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6024,False,"{'a': 0.0005, 'e': 0.04919319392061542}",25,10,22.943675670007423,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6025,False,"{'a': 0.0005, 'e': 0.04916860347177962}",25,16,18.66876660705025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6026,False,"{'a': 0.0005, 'e': 0.04914402531509495}",35,15,38.39241441997254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6027,False,"{'a': 0.0005, 'e': 0.04911945944441686}",20,0,29.19972960417012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6028,False,"{'a': 0.0005, 'e': 0.04909490585360389}",20,6,25.153591209623297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6029,False,"{'a': 0.0005, 'e': 0.04907036453651764}",20,11,17.14336591707548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6030,False,"{'a': 0.0005, 'e': 0.04904583548702278}",25,9,9.120663443550153,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
6031,False,"{'a': 0.0005, 'e': 0.04902131869898704}",25,13,22.657159097996455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6032,False,"{'a': 0.0005, 'e': 0.04899681416628124}",20,14,11.883039827937116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6033,False,"{'a': 0.0005, 'e': 0.04897232188277923}",20,9,23.240128771962354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6034,False,"{'a': 0.0005, 'e': 0.048947841842357946}",30,7,38.79156429750809,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6035,False,"{'a': 0.0005, 'e': 0.04892337403889738}",25,11,10.75509307922706,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
6036,False,"{'a': 0.0005, 'e': 0.048898918466280576}",30,14,15.099701063021161,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
6037,False,"{'a': 0.0005, 'e': 0.04887447511839364}",30,13,32.05530324633368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6038,False,"{'a': 0.0005, 'e': 0.04885004398912574}",20,4,23.382805525337297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6039,False,"{'a': 0.0005, 'e': 0.048825625072369094}",20,12,3.9699462200418845,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
6040,False,"{'a': 0.0005, 'e': 0.04880121836201897}",25,16,17.564596438290902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6041,False,"{'a': 0.0005, 'e': 0.04877682385197369}",20,9,20.076181311627828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6042,False,"{'a': 0.0005, 'e': 0.04875244153613463}",25,14,16.80317124819038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6043,False,"{'a': 0.0005, 'e': 0.04872807140840621}",25,14,23.549500498805426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6044,False,"{'a': 0.0005, 'e': 0.04870371346269589}",20,6,27.950695931074186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6045,False,"{'a': 0.0005, 'e': 0.04867936769291419}",20,0,20.719821371564816,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
6046,False,"{'a': 0.0005, 'e': 0.04865503409297467}",25,10,25.31485315342352,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6047,False,"{'a': 0.0005, 'e': 0.048630712656793924}",20,1,24.906376773081575,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6048,False,"{'a': 0.0005, 'e': 0.0486064033782916}",25,17,14.944223560467496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6049,False,"{'a': 0.0005, 'e': 0.04858210625139037}",20,12,13.88101322391743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6050,False,"{'a': 0.0005, 'e': 0.048557821270015955}",30,22,15.378047721661794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6051,False,"{'a': 0.0005, 'e': 0.04853354842809711}",30,8,-4.795303790547706,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
6052,False,"{'a': 0.0005, 'e': 0.04850928771956563}",25,14,20.75658207903195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6053,False,"{'a': 0.0005, 'e': 0.04848503913835633}",20,9,18.881419947871052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6054,False,"{'a': 0.0005, 'e': 0.048460802678407064}",30,12,29.883277990533063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6055,False,"{'a': 0.0005, 'e': 0.04843657833365872}",20,13,12.319779430818867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
